Time,SI,Vel_x,Vel_y,Vel_z
1710804579.8275015,0.0033069373829763826,-0.07688243542887548,0.06195629934997427,-0.13832886742410855,0.00042746245162561536,0.00021342722175177187,0.0006379917613230646,1.1195519707777564,-1.338730988284901,0.27296896088452793,0.1905464400351049,-0.3999985924738306,-0.3000393885268782,0.3999253688507385
1710804580.1062722,0.019653508004172204,0.5954095984448898,-0.6100108804750611,-0.9930394163887606,0.00013415310240816325,-0.0004976855707354844,9.768910967977718e-05,0.997840310293971,-1.1724203265530626,0.10257984814532684,-0.08683075189590436,-0.3999904607462462,-0.30004968609714294,0.39992056593787817
1710804580.2706943,0.021692317145974416,0.16041783056417475,-0.05994472326450994,0.0308626010286554,-0.0005943478900007904,0.0017924730200320482,-0.0004995353519916534,0.9713669359402299,-1.146393521223997,0.09285418587060879,-0.08182348489761335,-0.3999860160164463,-0.30002573127333293,0.3999180756021222
1710804580.4310746,0.036209895758802846,0.2876774283842792,-0.0704866656714783,0.021914476055944432,-0.0009335735812783241,0.0016678089741617441,-0.0019588766153901815,0.9294476787714088,-1.099781015617084,0.08143319911722491,-0.07827267229557017,-0.4000054794505729,-0.30003185474321525,0.39992352095536243
1710804580.5912106,0.05925906385165303,0.21620667842115665,-0.0759781302247897,0.04273514312476136,-7.590041786897928e-05,-0.0003768196329474449,-0.0002794364409055561,0.8950675745656042,-1.0652201458181942,0.0692880133836602,-0.07144141376018504,-0.3999786654922047,-0.3000673349825366,0.3999144629675
1710804580.7539659,0.07328057395974841,0.23487471444752123,-0.05699826606869456,-0.03972875903402097,-0.00042754350579343736,0.00044713899842463434,-0.00026413932209834456,0.8667441638451666,-1.0270986098953583,0.06003686239199996,-0.07788962304592115,-0.39998725424275344,-0.30005768428468216,0.3999269846865058
1710804580.9050434,0.10285145435294529,0.6455743941284731,0.0550002649725006,-0.1081607921386074,-0.00042764737736433744,0.0005297355819493532,-0.002207055687904358,0.8123872904166075,-0.9290947753802132,0.06838638324610835,-0.09430937647819496,-0.3999790433277238,-0.30005711362057236,0.39991632230895624
1710804581.0586524,0.11451415729573533,0.05887942225799004,-0.15041774436769098,0.12309986512046102,-0.0006335587240755558,0.000710909953340888,-0.0009884005412459373,0.7845772726558611,-0.9200400180367186,0.0452544277483552,-0.07537849426269513,-0.3999899326083493,-0.300043984756479,0.39988818007466725
1710804581.2161586,0.19994955395663983,0.06505289786648126,-0.13592844084678427,0.5165232762657985,-0.0007235291413962841,-0.0015045317122712731,-0.00023194265668280423,0.7207791132107504,-0.9097404587469055,0.023733433579167296,0.006400523781776614,-0.3999867991117147,-0.30002791011136576,0.3999133302583974
1710804581.385002,0.2673304981210438,0.519620022199619,0.10430251996375711,0.10505346013845278,-0.00025524996453896165,-0.0001350602542515844,-0.001684925053268671,0.661112657460016,-0.8234284628003903,0.04105870646263726,0.02385053232312219,-0.400004867719361,-0.30003262689199245,0.39993444223268204
1710804581.5483422,0.22521734572555996,-0.546404744234285,-0.06552939487458066,1.0143487551280186,-0.0002829961013048887,0.00043475121492519975,-0.0012658960185945034,0.6453488427621443,-0.9138990525153083,0.03020872197673563,0.19180062979459778,-0.39998995797260795,-0.3000326137955684,0.3999189412140043
1710804581.8469293,0.26085253631601146,0.09144739966392565,0.07204233219946347,-0.008030402583115869,-0.0009220285573974252,0.00019606373098213226,-0.0016966437688097358,0.6365601280255152,-0.8875394077612122,0.05097487050598204,0.1894858722388746,-0.39998308960577444,-0.30004539260080393,0.39991972908471735
1710804581.9984772,0.2597981994168601,0.0648116512503366,0.09729879684381441,0.04573721546519101,0.0004995581111870706,0.00011927961895707995,-0.0013158650835976005,0.6350624044482315,-0.8770567516474891,0.06671200739288427,0.1968834233283998,-0.3999997522464246,-0.30002497202991163,0.3999224954053417
1710804582.3870382,0.24735754647469532,0.07296556065659113,0.10741527386682291,-0.01173462386888072,0.00017393784946762025,-0.0008699560421518981,0.0022500648628920317,0.6413202786337169,-0.848721462656424,0.10842542396478708,0.1923264247179033,-0.3999903447216445,-0.3000296414268393,0.39992349391627496
1710804582.8912346,0.22305397348114808,-0.009723783868808532,0.05064557162534362,0.012804466942946718,-0.000952855683863163,0.001127729774452746,0.0003095807624049485,0.6592269201487843,-0.8536197060167294,0.1339375433505822,0.198776526451111,-0.39999167545568726,-0.30003331117398463,0.399950678770386
1710804583.0505326,0.21133566387537628,-0.1369214706139772,-0.07125428252949327,-0.0018209185172699772,-0.0007226471207104623,0.002211695769801736,1.233856164617464e-05,0.6673037349316562,-0.8755050526576161,0.12254835313948576,0.19848547324538246,-0.39997428949057645,-0.3000546899966274,0.39990899686565706
1710804583.2165318,0.19036855798705843,-0.2577643183499291,-0.18765236600213864,-0.016894097441430687,-0.000569207884836942,0.0005150277283973992,-0.001632909057661891,0.6808849808170684,-0.9183367971383738,0.09136685275469664,0.1956782434880735,-0.39998217102338895,-0.30004512346168233,0.3999072903003296
