0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.044098203531946385,9.727069884148388e-05
0.4807625583263462,0.0010772472375420057
0.5260250245965408,0.0013502686468961893
0.543452815546517,0.007081330608553387
0.5347508362319787,0.01793616410454644
0.5152320852066989,0.03278180858144074
0.5189755009783018,0.04677407941067769
0.5693428431545634,0.058340200182034965
0.5708388784513033,0.06708789768596618
0.5451306798447244,0.07426671867111244
0.5517502898854275,0.0847383118779275
0.564988073539912,0.09413257383883103
0.5873277809532063,0.09938368317719164
0.5907204680055061,0.09848517230804558
0.5849840601959315,0.09417158583597332
0.5691834019406898,0.08422945309332129
0.5487205708012735,0.07834809637018109
0.5336423239651017,0.07443137665057979
0.5706775935840427,0.06827101720943424
0.5643846982459635,0.0632279090009263
0.5261646838210701,0.059008079329835664
0.5426860500378098,0.059767478008360485
0.5619929616472411,0.05966640296639175
0.5773707005165644,0.056804696644144344
0.5563958261943285,0.05793096004634651
0.5236892960959909,0.060559853320990537
0.5566664326544889,0.05819788644504692
0.5675517937043429,0.05752118184193237
0.5521296133306586,0.05885133753099444
0.5211975757317823,0.05827634314054891
0.5357836696338497,0.057773199086963246
0.656288035909198,0.05835803239109954
0.7767924021845465,0.05894286569523583
0.8446434842805302,0.05843734150729707
0.7964657160615103,0.05552906261545705
0.6989404163612394,0.04877287215398709
0.6016904546890486,0.040312833602689446
0.7419204585774082,0.03150060606892427
0.7364625369982016,0.02660675460366374
0.5806538946843836,0.02575670060650267
0.6312418253902521,0.023778277616131827
0.657955043420048,0.020837359418145556
0.6352402994655232,0.016694712578258473
0.7771357621843948,0.015396330604875984
0.9050237016420541,0.014565426967529526
0.7813477023685603,0.013136992612044868
0.8102951837785181,0.00992591706783405
0.945879793339512,0.005469309032250065
0.951646892930934,0.007003051334297657
0.9214121506053479,0.006835022411510261
0.8306450667732581,0.003722596231378242
0.8877530154564739,0.002423284289630597
0.9556816028108662,0.0015340232412407282
0.9543447681712833,0.0005713710554062106
0.9553206514529509,0.0007165611262593047
0.9549151416105953,0.0011914000170634444
0.9356928902634349,0.0008668988282386765
0.7563940669445856,0.0010215539375091319
0.3634700703044391,0.0018156520706262393
0.2957774078073946,0.004417023262003819
0.3139761732290013,0.007495683223917259
0.332174938650608,0.010574343185830701
0.3503737040722147,0.013653003147744144
0.3685724263149648,0.016731655805150163
0.3598572380018092,0.03595012281211972
0.35414360865194033,0.053675394282520765
0.3550109057916525,0.06803233878151731
0.43804069551280106,0.0818921141811077
0.555852654571971,0.09431587231716969
0.6750986745303533,0.10135133904186332
0.7481527965094301,0.09965112850264765
0.7880235707877575,0.09167537985543514
0.7965666152108759,0.08309761258408874
0.8048159530846317,0.07451418027775136
0.8123495647533616,0.06595964470987374
0.778555698928569,0.05907366521825151
0.7715572839332735,0.05122416962231745
0.8049243798460919,0.04192320302609222
0.8382914757589104,0.03262223642986699
0.8720569130770882,0.02518553218103614
0.9063668415469787,0.020297472684357144
0.9169338147278883,0.017814832761014927
0.9198928735231254,0.015948088158549173
0.9168312307590126,0.010292405073255722
0.9125325830820282,0.005519322705182344
0.90673554992627,0.0018153356046192882
0.8964985382516139,0.0008866113438635279
0.8914815638996216,0.0007130935139101211
0.8961243438090715,0.0011846246623657456
0.9081116384593095,0.0014423952836612657
0.921128532413261,0.0016539858533689243
0.9219751897766563,0.0013697936902961221
0.9174932482032241,0.0012710412269215045
0.9058314626527444,0.0014221533389762032
0.9053728252879055,0.0014200609225615052
0.906164976184436,0.0012960926897843733
0.9036751097737665,0.0008902491720352322
0.903225387530002,0.0013056755295566022
0.9046640729086817,0.0018780747232087147
0.9112039366355789,0.00126386338911805
0.9154452822200526,0.001060578653869211
0.9179788035779637,0.001162616895145199
